#Frame     RMSD_00002
 7656581       3.7911
 4943311       3.7912
 9457728       3.7913
 9456212       3.7919
 8732429       3.7920
 4875670       3.7923
 4191477       3.7924
 7617915       3.7925
 7945926       3.7926
 3706170       3.7930
 3788940       3.7931
 9456249       3.7934
 9460002       3.7935
 8733068       3.7938
 3712031       3.7939
 9463368       3.7942
 7607548       3.7950
 3823960       3.7951
 9463377       3.7957
 9459968       3.7964
 4189118       3.7972
 3793711       3.7974
 3788829       3.7975
 8890151       3.7980
 7945916       3.7983
 3712687       3.7984
 3706303       3.7987
 8044446       3.7992
 4584475       3.7994
 3775447       3.7998
 4883778       3.8001
 7940655       3.8003
 7617016       3.8004
 3706179       3.8009
 3706419       3.8015
 3712051       3.8018
 7919278       3.8026
 7935376       3.8029
 9533926       3.8033
 7617648       3.8034
 7919282       3.8041
 7595838       3.8046
 9534167       3.8048
 7944420       3.8053
 3711978       3.8062
 3712707       3.8063
 4584635       3.8073
 4855489       3.8075
 7936655       3.8077
 4883805       3.8080
 9538425       3.8082
 4885698       3.8084
 3706427       3.8094
 9538667       3.8096
 4901875       3.8103
 8732260       3.8105
 4884738       3.8106
 3712633       3.8107
 7617115       3.8113
 4854529       3.8116
 9450278       3.8117
 3788448       3.8121
 9455750       3.8122
 7595887       3.8124
 4240883       3.8129
 9434190       3.8130
 9450314       3.8131
 7936016       3.8136
 3890233       3.8137
 7919545       3.8139
 4580058       3.8141
 3889700       3.8143
 4929673       3.8145
 4855569       3.8154
 8925366       3.8155
 7927065       3.8159
 3791143       3.8162
 4885725       3.8163
 8014668       3.8170
 8014670       3.8178
 4901930       3.8181
 4884764       3.8185
 7937295       3.8188
 9456772       3.8190
 7917606       3.8191
 4929992       3.8194
 4854610       3.8195
 4872585       3.8196
 3788454       3.8200
 4189580       3.8202
 9456782       3.8204
 7917665       3.8206
 9456328       3.8212
 3890239       3.8216
 4905657       3.8217
 4585556       3.8219
 3889713       3.8221
 3883691       3.8226
 8043018       3.8238
 3791276       3.8240
 3788412       3.8243
 3882583       3.8258
 4190059       3.8259
 7998260       3.8260
 4872594       3.8274
 7998273       3.8275
 7946501       3.8282
 3790788       3.8284
 7926630       3.8285
 4905719       3.8295
 4585396       3.8298
 3885463       3.8302
 3883709       3.8304
 9538405       3.8311
 8919913       3.8320
 8922890       3.8321
 9497842       3.8323
 9538646       3.8325
 7948260       3.8330
 7926620       3.8333
 8919993       3.8334
 3882761       3.8336
 9498002       3.8338
 7998686       3.8339
 4242323       3.8340
 4937040       3.8344
 4584435       3.8345
 7663974       3.8353
 7998699       3.8354
 9458327       3.8371
 3885543       3.8380
 9458462       3.8386
 7947140       3.8388
 7926899       3.8392
 7919349       3.8393
 8040760       3.8399
 7967275       3.8402
 7991237       3.8403
 7965526       3.8418
 4584373       3.8423
 9499282       3.8430
 4239434       3.8431
 8752491       3.8437
 7926669       3.8443
 9499443       3.8444
 7916923       3.8446
 7660133       3.8452
 9442820       3.8465
 7973624       3.8475
 9446447       3.8479
 9443034       3.8480
 9459608       3.8481
 8041239       3.8485
 4239603       3.8487
 9446660       3.8493
 9459741       3.8495
 8752465       3.8499
 7919615       3.8505
 7927243       3.8510
 8922891       3.8519
 7660160       3.8530
 7661253       3.8531
 7944741       3.8551
 7917838       3.8556
 8723556       3.8569
 9429555       3.8607
 7661306       3.8609
 9498342       3.8613
 7659173       3.8620
 9429462       3.8622
 7998286       3.8624
 9498408       3.8627
 8040439       3.8628
 9454342       3.8636
 9435615       3.8643
 9455053       3.8650
 9458702       3.8660
 7998255       3.8662
 9458755       3.8674
 4853730       3.8677
 3879029       3.8684
 3871926       3.8697
 4853831       3.8700
 7998712       3.8703
 9419506       3.8706
 9499729       3.8718
 8040921       3.8719
 9419514       3.8720
 9419399       3.8727
 9499796       3.8732
 7998682       3.8740
 9419408       3.8742
 9443613       3.8753
 4853721       3.8754
 3775328       3.8756
 3879118       3.8761
 9447131       3.8767
 9443718       3.8768
 9459981       3.8769
 8894135       3.8770
 3872104       3.8774
 4853731       3.8777
 9447238       3.8781
 9460035       3.8783
 7946492       3.8788
 9419612       3.8810
 8734368       3.8820
 9503082       3.8824
 9419621       3.8825
 4944199       3.8828
 7948281       3.8835
 9503162       3.8838
 8039340       3.8839
 7996588       3.8860
 3621230       3.8873
 7947161       3.8893
 9429622       3.8894
 9429729       3.8908
 3704186       3.8911
 7943622       3.8916
 3621550       3.8917
 9455759       3.8923
 4904985       3.8933
 7951940       3.8936
 9455778       3.8937
 3783570       3.8945
 3621389       3.8972
 7599486       3.8980
 4418135       3.8985
 7551654       3.8987
 3648515       3.8988
 3784050       3.8989
 3704669       3.8992
 9429749       3.9003
 4904999       3.9009
 3704275       3.9014
 8732270       3.9016
 9460861       3.9017
 3621709       3.9020
 3775368       3.9028
 9461022       3.9031
 7614695       3.9040
 4418189       3.9041
 4905300       3.9042
 3783809       3.9044
 8894125       3.9050
 9503742       3.9052
 7599522       3.9057
 4864713       3.9063
 7551814       3.9064
 9503981       3.9066
 3704675       3.9069
 8034042       3.9073
 3775408       3.9083
 3704279       3.9091
 3784290       3.9092
 4133853       3.9094
 3704920       3.9101
 4929782       3.9104
 9442794       3.9113
 7614721       3.9116
 4418242       3.9118
 9446420       3.9126
 9443007       3.9127
 7678350       3.9138
 4864962       3.9140
 9532227       3.9141
 4929273       3.9151
 7678599       3.9160
 7951833       3.9162
 4946119       3.9169
 3704924       3.9178
 7611496       3.9185
 7678998       3.9186
 8893189       3.9189
 8034032       3.9191
 8003478       3.9197
 4417443       3.9204
 4930579       3.9208
 3648196       3.9209
 4945355       3.9213
 7678359       3.9214
 9440840       3.9229
 3648035       3.9231
 8003577       3.9233
 3785720       3.9236
 8004336       3.9243
 9429551       3.9252
 4929282       3.9258
 4417497       3.9260
 7611522       3.9261
 7679078       3.9262
 8000662       3.9266
 4946279       3.9267
 9503722       3.9276
 8004276       3.9280
 9503961       3.9290
 8003468       3.9300
 7613095       3.9310
 3648355       3.9312
 3786039       3.9313
 4945575       3.9315
 8000501       3.9320
 8893402       3.9327
 7678360       3.9329
 3785879       3.9334
 4417549       3.9337
 8005296       3.9350
 8752314       3.9359
 8271981       3.9364
 7999964       3.9368
 9462466       3.9372
 7613122       3.9386
 8005236       3.9387
 9531579       3.9403
 7679392       3.9405
 3786199       3.9416
 4432515       3.9417
 9531632       3.9418
 9463745       3.9449
 7997665       3.9451
 4871929       3.9460
 4765855       3.9462
 9463799       3.9463
 7997669       3.9465
 9453113       3.9466
 7914414       3.9468
 8893082       3.9469
 9463105       3.9470
 4872249       3.9477
 7914396       3.9482
 9463177       3.9485
 8001296       3.9488
 7997991       3.9491
 4432519       3.9493
 8001323       3.9502
 7957038       3.9504
 8001750       3.9513
 3708222       3.9520
 8890150       3.9522
 4871983       3.9535
 8000977       3.9539
 7915373       3.9545
 7997846       3.9549
 8001849       3.9550
 4432587       3.9552
 4872303       3.9553
 7578314       3.9555
 7999284       3.9556
 7915426       3.9559
 8001740       3.9560
 7952153       3.9561
 4432470       3.9562
 7914627       3.9566
 7999299       3.9570
 9457028       3.9574
 7914680       3.9580
 7945286       3.9587
 9457081       3.9588
 9462461       3.9594
 4749982       3.9595
 8001749       3.9596
 8001509       3.9597
 8893242       3.9606
 9462532       3.9608
 8620279       3.9610
 8001536       3.9611
 9458335       3.9620
 8620306       3.9624
 4432592       3.9627
 7579114       3.9631
 9458469       3.9635
 4432471       3.9637
 4871721       3.9638
 7573708       3.9639
 8890203       3.9645
 7916120       3.9647
 8919593       3.9653
 4941672       3.9658
 7916174       3.9661
 3708303       3.9667
 9463740       3.9670
 8036120       3.9676
 9457569       3.9677
 4573258       3.9678
 9463794       3.9684
 4432513       3.9686
 9457648       3.9691
 4942711       3.9701
 9463172       3.9706
 4871823       3.9713
 7573761       3.9715
 3634732       3.9722
 9459615       3.9726
 9605436       3.9737
 9459748       3.9740
 7916371       3.9747
 4942152       3.9754
 8016064       3.9759
 4432480       3.9761
 3648529       3.9762
 7526689       3.9763
 3635212       3.9765
 8037080       3.9766
 4573050       3.9767
 9427453       3.9768
 9464239       3.9772
 3619336       3.9779
 9606715       3.9780
 9427463       3.9782
 9464310       3.9786
 9427346       3.9789
 7952048       3.9797
 4943272       3.9802
 9427356       3.9803
 7952366       3.9804
 3634972       3.9818
 9606076       3.9819
 7997681       3.9830
 9606116       3.9833
 7551115       3.9834
 7526742       3.9838
 7997660       3.9841
 9457128       3.9854
 3635452       3.9866
 9457168       3.9868
 7917848       3.9869
 9427559       3.9875
 9607395       3.9880
 7917901       3.9883
 7997860       3.9888
 7605918       3.9889
 8000972       3.9892
 9458708       3.9900
 7519500       3.9902
 7551016       3.9909
 9458761       3.9914
 7997829       3.9924
 7999280       3.9945
 4133895       3.9946
 8001500       3.9949
 9457741       3.9956
 7551006       3.9957
 7605954       3.9964
 4132574       3.9970
 7519517       3.9977
 3648203       3.9979
 3638778       3.9982
 7526262       3.9985
 3619295       3.9994
 8001074       3.9998
 3648041       4.0000
 3865619       4.0001
 9459988       4.0005
 3634412       4.0007
 8036440       4.0009
 9460041       4.0019
 9604663       4.0021
 7672133       4.0024
 3788021       4.0027
 3639098       4.0031
 7551015       4.0032
 7952260       4.0040
 8726797       4.0044
 8739608       4.0052
 3866573       4.0054
 7526315       4.0059
 7519945       4.0075
 3865658       4.0076
 3648362       4.0080
 3634572       4.0082
 3782878       4.0083
 8917750       4.0087
 9604876       4.0097
 3619376       4.0098
 7672160       4.0099
 8739369       4.0100
 8917777       4.0101
 3634493       4.0103
 9604743       4.0104
 7519286       4.0116
 9604770       4.0118
 8739129       4.0119
 8039960       4.0125
 3866593       4.0129
 3783910       4.0132
 3866893       4.0146
 7950201       4.0158
 4439794       4.0160
 9500528       4.0161
 7668294       4.0164
 9500690       4.0175
 3634652       4.0183
 7519304       4.0191
 4439260       4.0199
 9457022       4.0204
 7935643       4.0210
 9499249       4.0217
 7917554       4.0218
 7519714       4.0220
 3866934       4.0221
 7935656       4.0224
 9499409       4.0231
 4133214       4.0234
 7668320       4.0239
 4439740       4.0242
 8040280       4.0245
 7601237       4.0246
 9458314       4.0249
 7999973       4.0252
 7936923       4.0255
 9458449       4.0263
 9501810       4.0266
 7936936       4.0269
 8599965       4.0276
 9501969       4.0280
 8600498       4.0289
 7519731       4.0294
 4439499       4.0295
 8000181       4.0297
 7670212       4.0299
 9457556       4.0305
 7936282       4.0311
 8609784       4.0316
 9457635       4.0319
 7601214       4.0320
 7349318       4.0324
 7936295       4.0325
 8609838       4.0330
 9497802       4.0333
 4440060       4.0342
 9497961       4.0347
 8000022       4.0353
 9459595       4.0354
 8607431       4.0357
 7937482       4.0359
 9459728       4.0367
 8607964       4.0371
 7670240       4.0373
 7527542       4.0375
 9458301       4.0378
 8039800       4.0386
 7948600       4.0392
 7349420       4.0398
 7349526       4.0399
 4438594       4.0400
 8000342       4.0401
 8108520       4.0406
 9454164       4.0414
 4932502       4.0417
 9419470       4.0422
 8610530       4.0424
 4945352       4.0427
 9454876       4.0428
 8111242       4.0434
 9419488       4.0436
 8610583       4.0438
 9419364       4.0443
 8111402       4.0448
 7527595       4.0449
 9419381       4.0457
 8619745       4.0460
 4932329       4.0467
 7349580       4.0473
 8619736       4.0474
 4438914       4.0475
 4438558       4.0481
 9459582       4.0482
 8110282       4.0487
 9456667       4.0492
 4438714       4.0495
 9459715       4.0496
 8110442       4.0500
 9456702       4.0506
 8040120       4.0507
 3927025       4.0510
 9456203       4.0513
 8619905       4.0520
 8611692       4.0521
 9419577       4.0522
 4932751       4.0523
 9456240       4.0526
 8112202       4.0533
 9419595       4.0536
 7561973       4.0547
 4438900       4.0556
 3619989       4.0559
10563507       4.0566
 4932360       4.0572
 4439127       4.0575
 4438700       4.0576
 8919756       4.0577
10563533       4.0580
 3927074       4.0585
 8920022       4.0590
 7485238       4.0592
 8612385       4.0596
 8029347       4.0602
 7527115       4.0606
 8612438       4.0610
 7562053       4.0620
 8921329       4.0622
 9454120       4.0630
 8921355       4.0635
10563137       4.0637
 7486197       4.0639
 3620109       4.0641
 9454831       4.0644
 3622077       4.0647
 8907701       4.0651
 4439099       4.0655
 8907728       4.0665
 7485318       4.0666
 8030307       4.0669
 8108967       4.0672
 8921045       4.0677
 4946968       4.0680
 8108976       4.0686
 8921072       4.0691
10584335       4.0704
 7486279       4.0712
 8919078       4.0725
 3638792       4.0737
 3636213       4.0738
 8919069       4.0739
 7569733       4.0754
 3619909       4.0776
 7482678       4.0777
 3632853       4.0783
 3639111       4.0785
 8027854       4.0812
 7558134       4.0828
10920879       4.0829
 8737636       4.0834
 3632804       4.0838
 9615750       4.0839
10920919       4.0843
 8017088       4.0849
 7482731       4.0850
 7483958       4.0851
 9615790       4.0853
 3620029       4.0863
 8737698       4.0865
 8907293       4.0867
 7483318       4.0872
 9395727       4.0876
 8028813       4.0879
 8907302       4.0881
 8919079       4.0885
 3632933       4.0886
